"ID","Data_paper","Data_paper_ID","Site","Subsite","Latitude","Longitude","LatLonAdjusted","Country","MAT_C","MAP_mm","Biome","Soil_N","Soil_pH","Soil_CEC","Soil_sand_pct","Soil_silt_pct","Soil_clay_pct","Soil_texture_index","Forest_age","Successional_stage","Forest_age_group","Forest_description","Disturbance_note","Dominant_species","Leaf_type","Sampling_interval","Sampling_duration","Sampling_area_ha","Sampling_frequency","Trap_area_m2","N_Traps","Leaf_flux_Mghayr","Repro_flux_Mghayr","R..R.L.","Primary_Reference","Supplementary_References","Site_soil_total_P","Site_soil_N","Site_soil_pH","Site_soil_CEC","Site_soil_sand","Site_soil_clay","Site_soil_silt","Reference_soils","site_soil_data"
638,"Martinelli et al., 2017",97,"Fazenda S. Maria da Fábrica","SP-21",-22.166667,-47.916667,0,"Brazil",19.84166718,1361,"Tropical",1.2,5.233333333,6.8,40.03333333,7.883333333,35.7,0.114561752,NA,"old-growth","old",NA,"Disturbed",NA,"broadleaf","2006-2007",2,NA,"monthly",0.25,30,3.965,0.585,0.128571429,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
639,"Martinelli et al., 2017",98,"Fazenda S. Maria da Fábrica","SP-22",-22.166667,-47.916667,0,"Brazil",19.84166718,1361,"Tropical",1.2,5.233333333,6.8,40.03333333,7.883333333,35.7,0.114561752,NA,"old-growth","old",NA,"Disturbed",NA,"broadleaf","2006-2007",2,NA,"monthly",0.25,30,5.696,0.623,0.098591549,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
640,"Martinelli et al., 2017",99,"Reserva Natural Rio Cachoeira","PR-11",-25.3,-48.666667,0,"Brazil",21.07916641,1857,"Tropical",2.333333333,4.533333333,13.75,18.65,25.91666667,45.51666667,-0.892232413,NA,"secondary","mid",NA,NA,NA,"broadleaf","2009-2010",2,1,"monthly",1,25,5.621,0.385,0.064102564,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
641,"Martinelli et al., 2017",100,"Reserva Natural Rio Cachoeira","PR-11",-25.3,-48.666667,0,"Brazil",21.07916641,1857,"Tropical",2.333333333,4.533333333,13.75,18.65,25.91666667,45.51666667,-0.892232413,NA,"secondary","mid",NA,NA,NA,"broadleaf","2009-2010",2,1,"monthly",1,25,4.615,0.284,0.057971014,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"Martinelli et al., 2017",101,"Reserva Natural Rio Cachoeira","PR-11",-25.3,-48.666667,0,"Brazil",21.07916641,1857,"Tropical",2.333333333,4.533333333,13.75,18.65,25.91666667,45.51666667,-0.892232413,NA,"secondary","mid",NA,NA,NA,"broadleaf","2009-2010",2,1,"monthly",1,25,5.265,0.405,0.071428571,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"Martinelli et al., 2017",102,"Núcleo Picinguaba","SP-23",-23.35,-44.85,0,"Brazil",22.45000076,2546,"Tropical",2.083333333,5.15,20.26666667,22.31666667,18.88333333,31.65,-0.349404365,NA,"old-growth","old",NA,NA,NA,"broadleaf","2007-2008",2,2,"bi-monthly",0.25,60,5.103,0.972,0.16,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"Martinelli et al., 2017",103,"Núcleo Picinguaba","SP-23",-23.316667,-45.066667,0,"Brazil",16.68333435,1757,"Tropical",1.941666667,4.8,10.65,51.3,14.48333333,26.7,0.653027187,NA,"old-growth","old",NA,NA,NA,"broadleaf","2007-2008",2,2,"bi-monthly",0.25,60,5.244,1.012,0.161764706,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
645,"Martinelli et al., 2017",104,"Fazenda Capricórnio","SP-23",-23.35,-45.066667,0,"Brazil",16.96249962,1842,"Tropical",2.116666667,4.8,12.7,43.6,16.91666667,26.5,0.497912417,NA,"old-growth","old",NA,NA,NA,"broadleaf","2007-2008",2,3,"bi-monthly",0.25,90,4.69,0.42,0.082191781,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"Martinelli et al., 2017",105,"Núcleo Santa Virgínia","SP-23",-23.333333,-44.816667,0,"Brazil",21.14999962,2442,"Tropical",1.781666667,4.9,13.36666667,26.96666667,13.23333333,35.93333333,-0.287063834,NA,"old-growth","old",NA,NA,NA,"broadleaf","2007-2008",2,2,"bi-monthly",0.25,60,4.29,0.325,0.070422535,"Martinelli et al., 2017","",NA,NA,NA,NA,NA,NA,NA,NA,NA
647,"Neumann et al., 2021",10,"Retreat","Retreat",-41.1833,147.1833,0,"Australia",11.58333302,972,"Temperate",1.658333333,4.933333333,28.71666667,45.91666667,20.65,22.45,0.715537545,90,NA,"mid",NA,NA,"Eucalyptus obliqua, E. regnans","broadleaf","1985-1986",1,NA,NA,NA,NA,3.56,0.19,0.050666667,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
648,"Neumann et al., 2021",11,"Emu Ground","Emu Ground",-41.1,147.2333,0,"Australia",12.375,902,"Temperate",1.483333333,5.466666667,26.6,48.63333333,17.5,25.93333333,0.628780024,100,NA,"old",NA,NA,"Eucalyptus obliqua","broadleaf","1985-1986",1,NA,NA,NA,NA,2.82,0.29,0.093247588,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
649,"Neumann et al., 2021",12,"Turquoise Bluff","Turquoise Bluff",-41.05,147.0333,0,"Australia",12.63749981,849,"Temperate",1.2,5.3,26.06666667,62.31666667,11.53333333,9.433333333,1.887979397,100,NA,"old",NA,"burnt in Dec. 1984","Eucalyptus amygdalina, E. obliqua","broadleaf","1985-1986",1,NA,NA,NA,NA,1.31,0.06,0.04379562,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
650,"Neumann et al., 2021",13,"Scottsdale","Scottsdale",-41.2167,147.55,0,"Australia",11.8125,990,"Temperate",1.783333333,5.4,26.91666667,51.83333333,19.83333333,23.36666667,0.796722938,100,NA,"old",NA,NA,"Eucalyptus obliqua, E. amygdalina","broadleaf","1985-1986",1,NA,NA,NA,NA,2.41,0.21,0.080152672,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
651,"Neumann et al., 2021",14,"Reedy Marsh","Reedy Marsh",-41.4333,147.6833,0,"Australia",8.125,1124,"Temperate",1.843333333,5.2,20.16666667,52.81666667,20.28333333,24.85,0.753969045,100,NA,"old",NA,NA,"Eucalyptus obliqua, E. amygdalina","broadleaf","1985-1986",1,NA,NA,NA,NA,2.25,0.37,0.141221374,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"Neumann et al., 2021",15,"Saddleback","Saddleback",-41.3667,147.75,0,"Australia",8.258333206,1163,"Temperate",1.75,5.216666667,22.05,52.5,19.48333333,24.33333333,0.768966017,200,NA,"old",NA,NA,"Nothofagus cunninghamii, Atherosperma moschatum","broadleaf","1985-1986",1,NA,NA,NA,NA,2.61,0.13,0.047445255,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
653,"Neumann et al., 2021",34,"Wallaby_Creek__Australia","mature",-37.4258,145.1707,0,"Australia",10.78750038,1330,"Temperate",1.933333333,5.1,17.26666667,49.15,20.63333333,21.88333333,0.809151535,220,NA,"old",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1950-1951",1,NA,NA,NA,NA,4.12,0.1121,0.026488032,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"Neumann et al., 2021",35,"Wallaby_Creek__Australia","mature",-37.4258,145.1707,0,"Australia",10.78750038,1330,"Temperate",1.933333333,5.1,17.26666667,49.15,20.63333333,21.88333333,0.809151535,220,NA,"old",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1951-1952",1,NA,NA,NA,NA,4.42,0.0527,0.011782592,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
655,"Neumann et al., 2021",36,"Wallaby_Creek__Australia","mature",-37.4258,145.1707,0,"Australia",10.78750038,1330,"Temperate",1.933333333,5.1,17.26666667,49.15,20.63333333,21.88333333,0.809151535,220,NA,"old",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1952-1953",1,NA,NA,NA,NA,3.38,0.0224,0.006583588,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
656,"Neumann et al., 2021",37,"Wallaby_Creek__Australia","mature",-37.4258,145.1707,0,"Australia",10.78750038,1330,"Temperate",1.933333333,5.1,17.26666667,49.15,20.63333333,21.88333333,0.809151535,220,NA,"old",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1953-1954",1,NA,NA,NA,NA,3.77,0.0179,0.004725574,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
657,"Neumann et al., 2021",38,"Wallaby_Creek__Australia","mature",-37.4258,145.1707,0,"Australia",10.78750038,1330,"Temperate",1.933333333,5.1,17.26666667,49.15,20.63333333,21.88333333,0.809151535,220,NA,"old",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1954-1955",1,NA,NA,NA,NA,3.32,0.0191,0.005720104,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
658,"Neumann et al., 2021",39,"Wallaby_Creek__Australia","spar",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,52,NA,"mid",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1951-1952",1,NA,NA,NA,NA,4.3,0.0773,0.017659288,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"Neumann et al., 2021",40,"Wallaby_Creek__Australia","spar",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,52,NA,"mid",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1952-1953",1,NA,NA,NA,NA,4.03,0.0303,0.007462503,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
660,"Neumann et al., 2021",41,"Wallaby_Creek__Australia","spar",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,52,NA,"mid",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1953-1954",1,NA,NA,NA,NA,3.67,0.0157,0.004259706,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
661,"Neumann et al., 2021",42,"Wallaby_Creek__Australia","spar",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,52,NA,"mid",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1954-1955",1,NA,NA,NA,NA,3.02,0.0135,0.004450305,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"Neumann et al., 2021",43,"Wallaby_Creek__Australia","pole",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,23,NA,"young",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1950-1951",1,NA,NA,NA,NA,2.98,0.009,0.00301104,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
663,"Neumann et al., 2021",44,"Wallaby_Creek__Australia","pole",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,23,NA,"young",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1951-1952",1,NA,NA,NA,NA,3.98,0.0135,0.003380493,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
664,"Neumann et al., 2021",45,"Wallaby_Creek__Australia","pole",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,23,NA,"young",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1952-1953",1,NA,NA,NA,NA,3.07,0.0045,0.001463653,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
665,"Neumann et al., 2021",46,"Wallaby_Creek__Australia","pole",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,23,NA,"young",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1953-1954",1,NA,NA,NA,NA,3.29,0.0168,0.00508044,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"Neumann et al., 2021",47,"Wallaby_Creek__Australia","pole",-37.4241,145.1955,0,"Australia",10.8083334,1330,"Temperate",1.86,5.066666667,16.88333333,49.33333333,21.45,23.83333333,0.727514824,23,NA,"young",NA,"fire, eucalypt and understory leaves","Eucalyptus regnans","broadleaf","1954-1955",1,NA,NA,NA,NA,3.06,0.0067,0.002184759,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
667,"Neumann et al., 2021",64,"Mt_Disappointment","plot4",-37.4199,145.0932,0,"Australia",12.1833334,1079,"Temperate",1.516666667,5.15,19.85,52.91666667,22,18.63333333,1.043766258,51,NA,"mid",NA,NA,"Eucalyptus obliqua, E. cypellocarpa, E. radiata, Acacia sp.","broadleaf","1961-1963",2,NA,NA,NA,NA,1.895,0.072,0.036603965,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
668,"Neumann et al., 2021",65,"Mt_Disappointment","plot22",-37.3957,145.1064,0,"Australia",11.72916698,1135,"Temperate",1.766666667,5.116666667,18.28333333,50.96666667,20.15,20.41666667,0.914820264,56,NA,"mid",NA,NA,"Eucalyptus obliqua, E. cypellocarpa, E. radiata, Acacia sp.","broadleaf","1961-1963",2,NA,NA,NA,NA,1.254,0.005,0.003971406,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"Neumann et al., 2021",66,"Mt_Disappointment","plot25",-37.4204,145.1116,0,"Australia",11.77499962,1165,"Temperate",1.766666667,5.2,16.58333333,49.95,22.21666667,19.68333333,0.931250251,45,NA,"mid",NA,NA,"Eucalyptus obliqua, E. cypellocarpa, E. radiata, Acacia sp.","broadleaf","1961-1963",2,NA,NA,NA,NA,1.785,0.015,0.008333333,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"Neumann et al., 2021",67,"Baker_Pinus_radiata","plot1",-38.343,146.254,0,"Australia",13.13749981,1087,"Temperate",1.943333333,5.3,21.96666667,44.95,29.06666667,15.53333333,1.062562508,18,NA,"young",NA,NA,"Pinus radiata","needleleaf","1978-1979",1,NA,NA,NA,NA,2.81,0.51,0.153614458,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
671,"Neumann et al., 2021",68,"Baker_Pinus_radiata","plot3",-38.323,146.259,0,"Australia",12.8791666,1134,"Temperate",1.8,5.35,23.5,47.38333333,22.31666667,17.48333333,0.997022503,20,NA,"young",NA,NA,"Pinus radiata","needleleaf","1978-1979",1,NA,NA,NA,NA,1.97,0.54,0.215139442,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
672,"Neumann et al., 2021",69,"Baker_Pinus_radiata","plot4",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,22,NA,"young",NA,NA,"Pinus radiata","needleleaf","1978-1979",1,NA,NA,NA,NA,2.75,0.51,0.156441718,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
673,"Neumann et al., 2021",70,"Baker_E_regnans","Baker_E_regnans",-38.343,146.254,0,"Australia",13.13749981,1087,"Temperate",1.943333333,5.3,21.96666667,44.95,29.06666667,15.53333333,1.062562508,19,NA,"young",NA,NA,"Eucalyptus regnans","broadleaf","1978-1979",1,NA,NA,NA,NA,2.6,0.04,0.015151515,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"Neumann et al., 2021",71,"Baker_E_regnans","Baker_E_regnans",-38.323,146.259,0,"Australia",12.8791666,1134,"Temperate",1.8,5.35,23.5,47.38333333,22.31666667,17.48333333,0.997022503,60,NA,"mid",NA,NA,"Eucalyptus sieberi","broadleaf","1978-1979",1,NA,NA,NA,NA,2.67,0.32,0.107023411,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
675,"Neumann et al., 2021",72,"Baker_Pinus_radiata","plot2",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,22,NA,"young",NA,NA,"Pinus radiata","needleleaf","1978-1979",1,NA,NA,NA,NA,2.969,0.549,0.156054576,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"Neumann et al., 2021",73,"Baker_Pinus_radiata","plot2",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,23,NA,"young",NA,NA,"Pinus radiata","needleleaf","1979-1980",1,NA,NA,NA,NA,2.832,0.565,0.166323226,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
677,"Neumann et al., 2021",74,"Baker_Pinus_radiata","plot2",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,24,NA,"young",NA,NA,"Pinus radiata","needleleaf","1980-1981",1,NA,NA,NA,NA,3.107,0.627,0.167916443,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"Neumann et al., 2021",75,"Baker_Pinus_radiata","plot5",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,18,NA,"young",NA,NA,"Pinus radiata","needleleaf","1978-1979",1,NA,NA,NA,NA,2.963,0.46,0.134385042,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
679,"Neumann et al., 2021",76,"Baker_Pinus_radiata","plot5",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,19,NA,"young",NA,NA,"Pinus radiata","needleleaf","1979-1980",1,NA,NA,NA,NA,3.209,0.491,0.132702703,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
680,"Neumann et al., 2021",77,"Baker_Pinus_radiata","plot5",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,20,NA,"young",NA,NA,"Pinus radiata","needleleaf","1980-1981",1,NA,NA,NA,NA,3.447,0.393,0.10234375,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
681,"Neumann et al., 2021",78,"Baker_E_obliqua","plot1",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,75,NA,"mid",NA,NA,"Eucalyptus obliqua","broadleaf","1978-1979",1,NA,NA,NA,NA,2.424,0.717,0.228271251,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"Neumann et al., 2021",79,"Baker_E_obliqua","plot1",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,75,NA,"mid",NA,NA,"Eucalyptus obliqua","broadleaf","1979-1980",1,NA,NA,NA,NA,2.919,0.469,0.138429752,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
683,"Neumann et al., 2021",80,"Baker_E_obliqua","plot1",-38.337,146.22,0,"Australia",12.83333302,1146,"Temperate",2.033333333,5.15,22.36666667,42,23.13333333,20.56666667,0.713997976,75,NA,"mid",NA,NA,"Eucalyptus obliqua","broadleaf","1980-1981",1,NA,NA,NA,NA,2.657,0.467,0.149487836,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
684,"Neumann et al., 2021",81,"Baker_E_obliqua","plot2",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,85,NA,"mid",NA,"fire","Eucalyptus obliqua, E. radiata, E. baxteri","broadleaf","1978-1979",1,NA,NA,NA,NA,2.537,0.192,0.070355442,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
685,"Neumann et al., 2021",82,"Baker_E_obliqua","plot2",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,85,NA,"mid",NA,"fire","Eucalyptus obliqua, E. radiata, E. baxteri","broadleaf","1979-1980",1,NA,NA,NA,NA,2.588,0.126,0.04642594,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"Neumann et al., 2021",83,"Baker_E_obliqua","plot2",-38.356,146.271,0,"Australia",13.11666679,1098,"Temperate",1.676666667,5.1,21.05,44.6,29.6,13.66666667,1.182774081,85,NA,"mid",NA,"fire","Eucalyptus obliqua, E. radiata, E. baxteri","broadleaf","1980-1981",1,NA,NA,NA,NA,2.653,0.091,0.033163265,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
687,"Neumann et al., 2021",209,"Cement_Creek","Cement_Creek",-37.71,145.7057,0,"Australia",10.01249981,1591,"Temperate",2.225,5,18.21666667,46.53333333,23.61666667,18.31666667,0.932357509,250,NA,"old",NA,NA,"Eucalyptus regnans, Atherosperma moschatum, Nothofagus cunninghamii, Acacia dealbata, others","broadleaf","1977-1978",1,NA,NA,NA,NA,1.51,0.29,0.161111111,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
688,"Neumann et al., 2021",407,"MAD","MAD",-33.8833,146.5,0,"Australia",17.21666718,456,"Temperate",0.726666667,6.85,13.93333333,53.08333333,12.83333333,29.85,0.575678166,11,NA,"young",NA,"fire, light grazed before study with 1 sheep/10ha","Eucalyptus socialis, E. gracilis, E. foecunda, Triodia irritans, Olearia sp.","broadleaf","1973-1974",1,NA,NA,NA,NA,1.015,0.119,0.104938272,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"Neumann et al., 2021",408,"MAD","MAD",-33.8833,146.5,0,"Australia",17.21666718,456,"Temperate",0.726666667,6.85,13.93333333,53.08333333,12.83333333,29.85,0.575678166,13,NA,"young",NA,"fire, light grazed before study with 1 sheep/10ha","Eucalyptus socialis, E. gracilis, E. foecunda, Triodia irritans, Olearia sp.","broadleaf","1975-1976",1,NA,NA,NA,NA,1.015,0.119,0.104938272,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"Neumann et al., 2021",409,"MAM","MAM",-33.8833,146.5,0,"Australia",17.21666718,456,"Temperate",0.726666667,6.85,13.93333333,53.08333333,12.83333333,29.85,0.575678166,53,NA,"mid",NA,"tractor cleared and burned in 1962, light grazed before study with 1 sheep/10ha","Eucalyptus socialis, E. dumosa, Melaleuca lanceolata","broadleaf","1973-1974",1,NA,NA,NA,NA,1.624,0.486,0.230331754,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
691,"Neumann et al., 2021",410,"MAM","MAM",-33.8833,146.5,0,"Australia",17.21666718,456,"Temperate",0.726666667,6.85,13.93333333,53.08333333,12.83333333,29.85,0.575678166,55,NA,"mid",NA,"tractor cleared and burned in 1962, light grazed before study with 1 sheep/10ha","Eucalyptus socialis, E. dumosa, Melaleuca lanceolata","broadleaf","1975-1976",1,NA,NA,NA,NA,1.624,0.486,0.230331754,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
692,"Neumann et al., 2021",990,"Billapaloola","Tumut_age5",-35.2252,148.4076,0,"Australia",11.67916679,1175,"Temperate",1.56,5.5,22,58.01666667,20.11666667,19.36666667,1.09717695,5,NA,"young",NA,NA,"Pinus radiata","needleleaf","1966-1967",1,NA,NA,NA,NA,0.194,0.023,0.105990783,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
693,"Neumann et al., 2021",993,"Billapaloola","Tumut_age12",-35.2252,148.4076,0,"Australia",11.67916679,1175,"Temperate",1.56,5.5,22,58.01666667,20.11666667,19.36666667,1.09717695,12,NA,"young",NA,NA,"Pinus radiata","needleleaf","1966-1967",1,NA,NA,NA,NA,3.93,0.47,0.106818182,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"Neumann et al., 2021",1372,"Dwellingup","sapling",-32.7352,116.0309,0,"Australia",16.05416679,1181,"Temperate",0.75,6.383333333,13.65,85.31666667,3.933333333,5.433333333,2.753817005,25,NA,"young",NA,"fire, crown cover 35%","Eucalyptus marginata","broadleaf","1951-1952",1,NA,NA,NA,NA,1.55,0.31,0.166666667,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
695,"Neumann et al., 2021",1373,"Dwellingup","sapling",-32.7352,116.0309,0,"Australia",16.05416679,1181,"Temperate",0.75,6.383333333,13.65,85.31666667,3.933333333,5.433333333,2.753817005,25,NA,"young",NA,"fire, crown cover 35%","Eucalyptus marginata","broadleaf","1952-1953",1,NA,NA,NA,NA,1.6,0.33,0.170984456,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
696,"Neumann et al., 2021",1374,"Dwellingup","pole",-32.7352,116.0309,0,"Australia",16.05416679,1181,"Temperate",0.75,6.383333333,13.65,85.31666667,3.933333333,5.433333333,2.753817005,36,NA,"young","Warm temperate moist forest","fire, crown cover 47%","Eucalyptus marginata","broadleaf","1951-1952",1,NA,NA,NA,NA,1.97,0.15,0.070754717,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
697,"Neumann et al., 2021",1375,"Dwellingup","pole",-32.7352,116.0309,0,"Australia",16.05416679,1181,"Temperate",0.75,6.383333333,13.65,85.31666667,3.933333333,5.433333333,2.753817005,36,NA,"young","Warm temperate moist forest","fire, crown cover 47%","Eucalyptus marginata","broadleaf","1952-1953",1,NA,NA,NA,NA,2.1,0.5,0.192307692,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
698,"Neumann et al., 2021",1520,"Yara_Mt_Hope","Yara_Mt_Hope",-32.8615,145.9976,0,"Australia",17.72083282,390,"Temperate",0.675,6.983333333,15.78333333,61.88333333,8,25.76666667,0.876169225,60,NA,"mid",NA,NA,"Eucalyptus oleosa, E. dumosa","broadleaf","1966-1967",1,NA,NA,NA,NA,0.044,0.002,0.043478261,"Neumann et al., 2021","",NA,NA,NA,NA,NA,NA,NA,NA,NA
